Solyc05g007210	Solyc01g101240	1	1
Solyc05g007210	Solyc02g088390	1	1
Solyc05g007210	Solyc03g116060	1	1
Solyc05g007210	Solyc09g008840	1	1
Solyc05g007210	Solyc11g008680	1	1
Solyc05g007210	Solyc11g011020	1	1
